"","id","sp","rep","site","ind","treatcode","warm","photo","chill","gen","lday","bday","ht","DBH","stom_d","sla","wood_den","cn"
"1814","VIBCAS06_SH_06","VIBCAS","6","SH","VIBCAS06_SH","CL1","15","12","chill1","VIB",8,8,1.4,0.5,117.8213754,18.6325252525252,1.71621621621622,23.7741126085532
"1815","VIBCAS06_SH_07","VIBCAS","6","SH","VIBCAS06_SH","CS1","15","08","chill1","VIB",23,23,1.4,0.5,117.8213754,18.6325252525252,1.71621621621622,23.7741126085532
"1816","VIBCAS06_SH_08","VIBCAS","6","SH","VIBCAS06_SH","CL2","15","12","chill2","VIB",23,23,1.4,0.5,117.8213754,18.6325252525252,1.71621621621622,23.7741126085532
"1817","VIBCAS06_SH_09","VIBCAS","6","SH","VIBCAS06_SH","WS0","20","08","chill0","VIB",18,18,1.4,0.5,117.8213754,18.6325252525252,1.71621621621622,23.7741126085532
"1818","VIBCAS06_SH_10","VIBCAS","6","SH","VIBCAS06_SH","CL0","15","12","chill0","VIB",32,32,1.4,0.5,117.8213754,18.6325252525252,1.71621621621622,23.7741126085532
"1819","VIBCAS06_SH_12","VIBCAS","6","SH","VIBCAS06_SH","WS2","20","08","chill2","VIB",24,24,1.4,0.5,117.8213754,18.6325252525252,1.71621621621622,23.7741126085532
"1820","VIBCAS07_HF_01","VIBCAS","7","HF","VIBCAS07_HF","WS2","20","08","chill2","VIB",24,24,2,NA,NA,19.0588461538462,2,27.2621353562567
"1821","VIBCAS07_HF_02","VIBCAS","7","HF","VIBCAS07_HF","WS0","20","08","chill0","VIB",12,12,2,NA,NA,19.0588461538462,2,27.2621353562567
"1822","VIBCAS07_HF_04","VIBCAS","7","HF","VIBCAS07_HF","WL0","20","12","chill0","VIB",13,13,2,NA,NA,19.0588461538462,2,27.2621353562567
"1823","VIBCAS07_HF_05","VIBCAS","7","HF","VIBCAS07_HF","CL1","15","12","chill1","VIB",8,8,2,NA,NA,19.0588461538462,2,27.2621353562567
"1824","VIBCAS07_HF_06","VIBCAS","7","HF","VIBCAS07_HF","CS2","15","08","chill2","VIB",13,13,2,NA,NA,19.0588461538462,2,27.2621353562567
"1825","VIBCAS07_HF_07","VIBCAS","7","HF","VIBCAS07_HF","CL2","15","12","chill2","VIB",13,13,2,NA,NA,19.0588461538462,2,27.2621353562567
"1826","VIBCAS07_HF_08","VIBCAS","7","HF","VIBCAS07_HF","CS0","15","08","chill0","VIB",21,21,2,NA,NA,19.0588461538462,2,27.2621353562567
"1827","VIBCAS07_HF_09","VIBCAS","7","HF","VIBCAS07_HF","CS1","15","08","chill1","VIB",15,15,2,NA,NA,19.0588461538462,2,27.2621353562567
"1828","VIBCAS07_HF_10","VIBCAS","7","HF","VIBCAS07_HF","WL1","20","12","chill1","VIB",8,8,2,NA,NA,19.0588461538462,2,27.2621353562567
"1829","VIBCAS07_HF_11","VIBCAS","7","HF","VIBCAS07_HF","CL0","15","12","chill0","VIB",20,20,2,NA,NA,19.0588461538462,2,27.2621353562567
"1830","VIBCAS07_HF_12","VIBCAS","7","HF","VIBCAS07_HF","WL2","20","12","chill2","VIB",20,20,2,NA,NA,19.0588461538462,2,27.2621353562567
"1831","VIBCAS07_SH_01","VIBCAS","7","SH","VIBCAS07_SH","WL1","20","12","chill1","VIB",8,8,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1832","VIBCAS07_SH_02","VIBCAS","7","SH","VIBCAS07_SH","CS1","15","08","chill1","VIB",15,15,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1833","VIBCAS07_SH_03","VIBCAS","7","SH","VIBCAS07_SH","CS0","15","08","chill0","VIB",33,33,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1834","VIBCAS07_SH_04","VIBCAS","7","SH","VIBCAS07_SH","CL1","15","12","chill1","VIB",13,13,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1835","VIBCAS07_SH_05","VIBCAS","7","SH","VIBCAS07_SH","CL2","15","12","chill2","VIB",16,16,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1836","VIBCAS07_SH_06","VIBCAS","7","SH","VIBCAS07_SH","CS2","15","08","chill2","VIB",23,23,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1837","VIBCAS07_SH_07","VIBCAS","7","SH","VIBCAS07_SH","WS2","20","08","chill2","VIB",24,24,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1838","VIBCAS07_SH_08","VIBCAS","7","SH","VIBCAS07_SH","WL2","20","12","chill2","VIB",27,27,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1839","VIBCAS07_SH_09","VIBCAS","7","SH","VIBCAS07_SH","WL0","20","12","chill0","VIB",13,13,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1840","VIBCAS07_SH_10","VIBCAS","7","SH","VIBCAS07_SH","CL0","15","12","chill0","VIB",29,29,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1841","VIBCAS07_SH_11","VIBCAS","7","SH","VIBCAS07_SH","WS0","20","08","chill0","VIB",18,18,1.6,0.5,99.03825758,14.1018579234973,1.88888888888889,29.1255903273737
"1842","VIBCAS08_HF_01","VIBCAS","8","HF","VIBCAS08_HF","WS0","20","08","chill0","VIB",12,12,3,NA,85.37780826,21.6563736263736,1.85567010309278,30.3171770978757
"1843","VIBCAS08_HF_02","VIBCAS","8","HF","VIBCAS08_HF","CS2","15","08","chill2","VIB",17,17,3,NA,85.37780826,21.6563736263736,1.85567010309278,30.3171770978757
"1844","VIBCAS08_HF_03","VIBCAS","8","HF","VIBCAS08_HF","CL2","15","12","chill2","VIB",13,13,3,NA,85.37780826,21.6563736263736,1.85567010309278,30.3171770978757
"1845","VIBCAS08_HF_04","VIBCAS","8","HF","VIBCAS08_HF","CL0","15","12","chill0","VIB",20,20,3,NA,85.37780826,21.6563736263736,1.85567010309278,30.3171770978757
"1846","VIBCAS08_HF_05","VIBCAS","8","HF","VIBCAS08_HF","WS2","20","08","chill2","VIB",24,24,3,NA,85.37780826,21.6563736263736,1.85567010309278,30.3171770978757
"1847","VIBCAS08_HF_06","VIBCAS","8","HF","VIBCAS08_HF","CS1","15","08","chill1","VIB",23,23,3,NA,85.37780826,21.6563736263736,1.85567010309278,30.3171770978757
"1848","VIBCAS08_HF_07","VIBCAS","8","HF","VIBCAS08_HF","WL1","20","12","chill1","VIB",13,13,3,NA,85.37780826,21.6563736263736,1.85567010309278,30.3171770978757
"1849","VIBCAS08_HF_08","VIBCAS","8","HF","VIBCAS08_HF","WL0","20","12","chill0","VIB",13,13,3,NA,85.37780826,21.6563736263736,1.85567010309278,30.3171770978757
"1850","VIBCAS08_HF_09","VIBCAS","8","HF","VIBCAS08_HF","CL1","15","12","chill1","VIB",13,13,3,NA,85.37780826,21.6563736263736,1.85567010309278,30.3171770978757
"1851","VIBCAS08_HF_10","VIBCAS","8","HF","VIBCAS08_HF","CS0","15","08","chill0","VIB",21,21,3,NA,85.37780826,21.6563736263736,1.85567010309278,30.3171770978757
"1852","VIBCAS08_HF_12","VIBCAS","8","HF","VIBCAS08_HF","WL2","20","12","chill2","VIB",14,14,3,NA,85.37780826,21.6563736263736,1.85567010309278,30.3171770978757
"1853","VIBCAS08_SH_01","VIBCAS","8","SH","VIBCAS08_SH","WS0","20","08","chill0","VIB",18,18,2,1,NA,13.0437362637363,1.52173913043478,24.5914888510879
"1854","VIBCAS08_SH_03","VIBCAS","8","SH","VIBCAS08_SH","CL0","15","12","chill0","VIB",20,20,2,1,NA,13.0437362637363,1.52173913043478,24.5914888510879
"1855","VIBCAS08_SH_04","VIBCAS","8","SH","VIBCAS08_SH","CS0","15","08","chill0","VIB",33,33,2,1,NA,13.0437362637363,1.52173913043478,24.5914888510879
"1856","VIBCAS08_SH_05","VIBCAS","8","SH","VIBCAS08_SH","CS1","15","08","chill1","VIB",23,23,2,1,NA,13.0437362637363,1.52173913043478,24.5914888510879
"1857","VIBCAS08_SH_06","VIBCAS","8","SH","VIBCAS08_SH","CL2","15","12","chill2","VIB",37,37,2,1,NA,13.0437362637363,1.52173913043478,24.5914888510879
"1858","VIBCAS08_SH_07","VIBCAS","8","SH","VIBCAS08_SH","WL1","20","12","chill1","VIB",8,8,2,1,NA,13.0437362637363,1.52173913043478,24.5914888510879
"1859","VIBCAS08_SH_08","VIBCAS","8","SH","VIBCAS08_SH","WS2","20","08","chill2","VIB",24,24,2,1,NA,13.0437362637363,1.52173913043478,24.5914888510879
"1860","VIBCAS08_SH_09","VIBCAS","8","SH","VIBCAS08_SH","WL0","20","12","chill0","VIB",13,13,2,1,NA,13.0437362637363,1.52173913043478,24.5914888510879
"1861","VIBCAS08_SH_10","VIBCAS","8","SH","VIBCAS08_SH","CS2","15","08","chill2","VIB",44,44,2,1,NA,13.0437362637363,1.52173913043478,24.5914888510879
"1862","VIBCAS08_SH_11","VIBCAS","8","SH","VIBCAS08_SH","WL2","20","12","chill2","VIB",14,14,2,1,NA,13.0437362637363,1.52173913043478,24.5914888510879
"1863","VIBCAS08_SH_12","VIBCAS","8","SH","VIBCAS08_SH","CL1","15","12","chill1","VIB",13,13,2,1,NA,13.0437362637363,1.52173913043478,24.5914888510879
"1864","VIBCAS10_HF_01","VIBCAS","10","HF","VIBCAS10_HF","CS2","15","08","chill2","VIB",NA,NA,NA,NA,NA,NA,NA,NA
"1865","VIBCAS10_HF_02","VIBCAS","10","HF","VIBCAS10_HF","WL0","20","12","chill0","VIB",NA,NA,NA,NA,NA,NA,NA,NA
"1866","VIBCAS10_HF_03","VIBCAS","10","HF","VIBCAS10_HF","WS0","20","08","chill0","VIB",12,12,NA,NA,NA,NA,NA,NA
"1867","VIBCAS10_HF_04","VIBCAS","10","HF","VIBCAS10_HF","WL1","20","12","chill1","VIB",13,13,NA,NA,NA,NA,NA,NA
"1868","VIBCAS10_HF_05","VIBCAS","10","HF","VIBCAS10_HF","WS2","20","08","chill2","VIB",13,13,NA,NA,NA,NA,NA,NA
"1869","VIBCAS10_HF_06","VIBCAS","10","HF","VIBCAS10_HF","CS1","15","08","chill1","VIB",NA,NA,NA,NA,NA,NA,NA,NA
"1870","VIBCAS10_HF_07","VIBCAS","10","HF","VIBCAS10_HF","CL1","15","12","chill1","VIB",13,13,NA,NA,NA,NA,NA,NA
"1871","VIBCAS10_HF_09","VIBCAS","10","HF","VIBCAS10_HF","WL2","20","12","chill2","VIB",NA,NA,NA,NA,NA,NA,NA,NA
"1872","VIBCAS10_HF_10","VIBCAS","10","HF","VIBCAS10_HF","CS0","15","08","chill0","VIB",21,21,NA,NA,NA,NA,NA,NA
"1873","VIBCAS10_HF_11","VIBCAS","10","HF","VIBCAS10_HF","CL2","15","12","chill2","VIB",13,13,NA,NA,NA,NA,NA,NA
"1874","VIBCAS10_HF_12","VIBCAS","10","HF","VIBCAS10_HF","CL0","15","12","chill0","VIB",32,32,NA,NA,NA,NA,NA,NA
"1875","VIBLAN02_SH_01","VIBLAN","2","SH","VIBLAN02_SH","CS2","15","08","chill2","VIB",44,44,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1876","VIBLAN02_SH_02","VIBLAN","2","SH","VIBLAN02_SH","WL0","20","12","chill0","VIB",26,26,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1877","VIBLAN02_SH_03","VIBLAN","2","SH","VIBLAN02_SH","WS2","20","08","chill2","VIB",24,24,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1878","VIBLAN02_SH_04","VIBLAN","2","SH","VIBLAN02_SH","WL2","20","12","chill2","VIB",27,27,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1879","VIBLAN02_SH_05","VIBLAN","2","SH","VIBLAN02_SH","WL1","20","12","chill1","VIB",NA,NA,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1880","VIBLAN02_SH_06","VIBLAN","2","SH","VIBLAN02_SH","CL2","15","12","chill2","VIB",NA,NA,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1881","VIBLAN02_SH_08","VIBLAN","2","SH","VIBLAN02_SH","CL0","15","12","chill0","VIB",NA,82,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1882","VIBLAN02_SH_09","VIBLAN","2","SH","VIBLAN02_SH","CS0","15","08","chill0","VIB",68,68,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1883","VIBLAN02_SH_10","VIBLAN","2","SH","VIBLAN02_SH","CL1","15","12","chill1","VIB",30,30,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1884","VIBLAN02_SH_11","VIBLAN","2","SH","VIBLAN02_SH","CS1","15","08","chill1","VIB",44,44,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1885","VIBLAN02_SH_12","VIBLAN","2","SH","VIBLAN02_SH","WS0","20","08","chill0","VIB",18,18,1.5,1.2,64.88713428,29.6216666666667,2,20.7134167496996
"1886","VIBLAN03_HF_01","VIBLAN","3","HF","VIBLAN03_HF","WS2","20","08","chill2","VIB",50,50,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"1887","VIBLAN03_HF_02","VIBLAN","3","HF","VIBLAN03_HF","CL1","15","12","chill1","VIB",22,22,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"1888","VIBLAN03_HF_03","VIBLAN","3","HF","VIBLAN03_HF","CL0","15","12","chill0","VIB",NA,NA,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"1889","VIBLAN03_HF_05","VIBLAN","3","HF","VIBLAN03_HF","WS0","20","08","chill0","VIB",NA,NA,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"1890","VIBLAN03_HF_06","VIBLAN","3","HF","VIBLAN03_HF","CS1","15","08","chill1","VIB",30,30,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"1891","VIBLAN03_HF_07","VIBLAN","3","HF","VIBLAN03_HF","WL1","20","12","chill1","VIB",13,13,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"1892","VIBLAN03_HF_08","VIBLAN","3","HF","VIBLAN03_HF","CS2","15","08","chill2","VIB",NA,NA,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"1893","VIBLAN03_HF_09","VIBLAN","3","HF","VIBLAN03_HF","CL2","15","12","chill2","VIB",NA,30,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"1894","VIBLAN03_HF_10","VIBLAN","3","HF","VIBLAN03_HF","WL0","20","12","chill0","VIB",NA,NA,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"1895","VIBLAN03_HF_11","VIBLAN","3","HF","VIBLAN03_HF","CS0","15","08","chill0","VIB",39,33,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"1896","VIBLAN03_HF_12","VIBLAN","3","HF","VIBLAN03_HF","WL2","20","12","chill2","VIB",20,20,2.4,1.8,59.76446578,27.3123595505618,1.84981684981685,20.5045057733039
"1897","VIBLAN04_HF_01","VIBLAN","4","HF","VIBLAN04_HF","CS1","15","08","chill1","VIB",44,44,NA,NA,NA,NA,NA,NA
"1898","VIBLAN04_HF_02","VIBLAN","4","HF","VIBLAN04_HF","CL0","15","12","chill0","VIB",NA,61,NA,NA,NA,NA,NA,NA
"1899","VIBLAN04_HF_03","VIBLAN","4","HF","VIBLAN04_HF","CL1","15","12","chill1","VIB",57,57,NA,NA,NA,NA,NA,NA
"1900","VIBLAN04_HF_04","VIBLAN","4","HF","VIBLAN04_HF","WL2","20","12","chill2","VIB",NA,NA,NA,NA,NA,NA,NA,NA
"1901","VIBLAN04_HF_05","VIBLAN","4","HF","VIBLAN04_HF","WS0","20","08","chill0","VIB",NA,12,NA,NA,NA,NA,NA,NA
"1902","VIBLAN04_HF_06","VIBLAN","4","HF","VIBLAN04_HF","WL1","20","12","chill1","VIB",31,31,NA,NA,NA,NA,NA,NA
"1903","VIBLAN04_HF_07","VIBLAN","4","HF","VIBLAN04_HF","WL0","20","12","chill0","VIB",NA,NA,NA,NA,NA,NA,NA,NA
"1904","VIBLAN04_HF_08","VIBLAN","4","HF","VIBLAN04_HF","CL2","15","12","chill2","VIB",NA,NA,NA,NA,NA,NA,NA,NA
"1905","VIBLAN04_HF_09","VIBLAN","4","HF","VIBLAN04_HF","CS2","15","08","chill2","VIB",44,44,NA,NA,NA,NA,NA,NA
"1906","VIBLAN04_HF_11","VIBLAN","4","HF","VIBLAN04_HF","CS0","15","08","chill0","VIB",47,47,NA,NA,NA,NA,NA,NA
"1907","VIBLAN04_HF_12","VIBLAN","4","HF","VIBLAN04_HF","WS2","20","08","chill2","VIB",31,31,NA,NA,NA,NA,NA,NA
"1908","VIBLAN04_SH_01","VIBLAN","4","SH","VIBLAN04_SH","WS2","20","08","chill2","VIB",NA,NA,1.8,1.3,NA,28.7323300970874,1.92631578947368,22.94211709523
"1909","VIBLAN04_SH_02","VIBLAN","4","SH","VIBLAN04_SH","CS0","15","08","chill0","VIB",47,47,1.8,1.3,NA,28.7323300970874,1.92631578947368,22.94211709523
"1910","VIBLAN04_SH_03","VIBLAN","4","SH","VIBLAN04_SH","WL1","20","12","chill1","VIB",13,13,1.8,1.3,NA,28.7323300970874,1.92631578947368,22.94211709523
"1911","VIBLAN04_SH_04","VIBLAN","4","SH","VIBLAN04_SH","CL1","15","12","chill1","VIB",22,22,1.8,1.3,NA,28.7323300970874,1.92631578947368,22.94211709523
"1912","VIBLAN04_SH_05","VIBLAN","4","SH","VIBLAN04_SH","CL2","15","12","chill2","VIB",NA,50,1.8,1.3,NA,28.7323300970874,1.92631578947368,22.94211709523
"1913","VIBLAN04_SH_06","VIBLAN","4","SH","VIBLAN04_SH","WL2","20","12","chill2","VIB",27,27,1.8,1.3,NA,28.7323300970874,1.92631578947368,22.94211709523
"1914","VIBLAN04_SH_07","VIBLAN","4","SH","VIBLAN04_SH","WL0","20","12","chill0","VIB",26,26,1.8,1.3,NA,28.7323300970874,1.92631578947368,22.94211709523
"1915","VIBLAN04_SH_08","VIBLAN","4","SH","VIBLAN04_SH","CS1","15","08","chill1","VIB",23,23,1.8,1.3,NA,28.7323300970874,1.92631578947368,22.94211709523
"1916","VIBLAN04_SH_09","VIBLAN","4","SH","VIBLAN04_SH","CL0","15","12","chill0","VIB",34,34,1.8,1.3,NA,28.7323300970874,1.92631578947368,22.94211709523
"1917","VIBLAN04_SH_10","VIBLAN","4","SH","VIBLAN04_SH","CS2","15","08","chill2","VIB",30,30,1.8,1.3,NA,28.7323300970874,1.92631578947368,22.94211709523
"1918","VIBLAN04_SH_12","VIBLAN","4","SH","VIBLAN04_SH","WS0","20","08","chill0","VIB",29,29,1.8,1.3,NA,28.7323300970874,1.92631578947368,22.94211709523
"1919","VIBLAN05_SH_01","VIBLAN","5","SH","VIBLAN05_SH","WL0","20","12","chill0","VIB",26,26,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"1920","VIBLAN05_SH_02","VIBLAN","5","SH","VIBLAN05_SH","CS2","15","08","chill2","VIB",30,30,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"1921","VIBLAN05_SH_03","VIBLAN","5","SH","VIBLAN05_SH","WS0","20","08","chill0","VIB",12,12,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"1922","VIBLAN05_SH_04","VIBLAN","5","SH","VIBLAN05_SH","WL1","20","12","chill1","VIB",13,13,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"1923","VIBLAN05_SH_05","VIBLAN","5","SH","VIBLAN05_SH","CL1","15","12","chill1","VIB",17,17,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"1924","VIBLAN05_SH_07","VIBLAN","5","SH","VIBLAN05_SH","WL2","20","12","chill2","VIB",14,14,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"1925","VIBLAN05_SH_08","VIBLAN","5","SH","VIBLAN05_SH","CL2","15","12","chill2","VIB",13,13,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"1926","VIBLAN05_SH_09","VIBLAN","5","SH","VIBLAN05_SH","CS1","15","08","chill1","VIB",23,23,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"1927","VIBLAN05_SH_10","VIBLAN","5","SH","VIBLAN05_SH","WS2","20","08","chill2","VIB",31,24,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"1928","VIBLAN05_SH_11","VIBLAN","5","SH","VIBLAN05_SH","CS0","15","08","chill0","VIB",33,33,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"1929","VIBLAN05_SH_12","VIBLAN","5","SH","VIBLAN05_SH","CL0","15","12","chill0","VIB",29,29,2,0.5,42.68890413,41.5398529411765,2.27272727272727,22.4063866369187
"1930","VIBLAN06_SH_02","VIBLAN","6","SH","VIBLAN06_SH","CL1","15","12","chill1","VIB",17,17,1.5,0.5,75.13247127,28.5415476190476,2,20.7436713974932
"1931","VIBLAN06_SH_03","VIBLAN","6","SH","VIBLAN06_SH","CL2","15","12","chill2","VIB",16,16,1.5,0.5,75.13247127,28.5415476190476,2,20.7436713974932
"1932","VIBLAN06_SH_04","VIBLAN","6","SH","VIBLAN06_SH","WL0","20","12","chill0","VIB",26,26,1.5,0.5,75.13247127,28.5415476190476,2,20.7436713974932
"1933","VIBLAN06_SH_05","VIBLAN","6","SH","VIBLAN06_SH","CL0","15","12","chill0","VIB",40,40,1.5,0.5,75.13247127,28.5415476190476,2,20.7436713974932
"1934","VIBLAN06_SH_06","VIBLAN","6","SH","VIBLAN06_SH","CS1","15","08","chill1","VIB",NA,NA,1.5,0.5,75.13247127,28.5415476190476,2,20.7436713974932
"1935","VIBLAN06_SH_07","VIBLAN","6","SH","VIBLAN06_SH","WL1","20","12","chill1","VIB",13,13,1.5,0.5,75.13247127,28.5415476190476,2,20.7436713974932
"1936","VIBLAN06_SH_08","VIBLAN","6","SH","VIBLAN06_SH","WS0","20","08","chill0","VIB",34,34,1.5,0.5,75.13247127,28.5415476190476,2,20.7436713974932
"1937","VIBLAN06_SH_09","VIBLAN","6","SH","VIBLAN06_SH","WS2","20","08","chill2","VIB",31,31,1.5,0.5,75.13247127,28.5415476190476,2,20.7436713974932
"1938","VIBLAN06_SH_10","VIBLAN","6","SH","VIBLAN06_SH","WL2","20","12","chill2","VIB",14,14,1.5,0.5,75.13247127,28.5415476190476,2,20.7436713974932
"1939","VIBLAN06_SH_11","VIBLAN","6","SH","VIBLAN06_SH","CS0","15","08","chill0","VIB",47,47,1.5,0.5,75.13247127,28.5415476190476,2,20.7436713974932
"1940","VIBLAN06_SH_12","VIBLAN","6","SH","VIBLAN06_SH","CS2","15","08","chill2","VIB",30,30,1.5,0.5,75.13247127,28.5415476190476,2,20.7436713974932
"1941","VIBLAN07_SH_01","VIBLAN","7","SH","VIBLAN07_SH","CS0","15","08","chill0","VIB",NA,NA,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"1942","VIBLAN07_SH_03","VIBLAN","7","SH","VIBLAN07_SH","CL2","15","12","chill2","VIB",NA,NA,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"1943","VIBLAN07_SH_04","VIBLAN","7","SH","VIBLAN07_SH","WS2","20","08","chill2","VIB",NA,NA,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"1944","VIBLAN07_SH_05","VIBLAN","7","SH","VIBLAN07_SH","CS2","15","08","chill2","VIB",NA,NA,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"1945","VIBLAN07_SH_06","VIBLAN","7","SH","VIBLAN07_SH","WS0","20","08","chill0","VIB",34,34,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"1946","VIBLAN07_SH_07","VIBLAN","7","SH","VIBLAN07_SH","WL0","20","12","chill0","VIB",NA,NA,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"1947","VIBLAN07_SH_08","VIBLAN","7","SH","VIBLAN07_SH","CL0","15","12","chill0","VIB",68,68,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"1948","VIBLAN07_SH_09","VIBLAN","7","SH","VIBLAN07_SH","WL2","20","12","chill2","VIB",NA,NA,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"1949","VIBLAN07_SH_10","VIBLAN","7","SH","VIBLAN07_SH","CS1","15","08","chill1","VIB",30,30,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"1950","VIBLAN07_SH_11","VIBLAN","7","SH","VIBLAN07_SH","CL1","15","12","chill1","VIB",NA,NA,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"1951","VIBLAN07_SH_12","VIBLAN","7","SH","VIBLAN07_SH","WL1","20","12","chill1","VIB",17,17,1.5,0.5,104.1609261,29.2326315789474,2.25,24.0724915921743
"1952","VIBLAN09_HF_01","VIBLAN","9","HF","VIBLAN09_HF","WL1","20","12","chill1","VIB",13,13,2.2,NA,73.4249151,26.6605,1.95035460992908,22.0716390024823
"1953","VIBLAN09_HF_02","VIBLAN","9","HF","VIBLAN09_HF","CS0","15","08","chill0","VIB",68,68,2.2,NA,73.4249151,26.6605,1.95035460992908,22.0716390024823
"1954","VIBLAN09_HF_03","VIBLAN","9","HF","VIBLAN09_HF","WS2","20","08","chill2","VIB",24,24,2.2,NA,73.4249151,26.6605,1.95035460992908,22.0716390024823
"1955","VIBLAN09_HF_04","VIBLAN","9","HF","VIBLAN09_HF","CL0","15","12","chill0","VIB",54,54,2.2,NA,73.4249151,26.6605,1.95035460992908,22.0716390024823
"1956","VIBLAN09_HF_05","VIBLAN","9","HF","VIBLAN09_HF","CL2","15","12","chill2","VIB",16,16,2.2,NA,73.4249151,26.6605,1.95035460992908,22.0716390024823
"1957","VIBLAN09_HF_06","VIBLAN","9","HF","VIBLAN09_HF","WS0","20","08","chill0","VIB",NA,12,2.2,NA,73.4249151,26.6605,1.95035460992908,22.0716390024823
"1958","VIBLAN09_HF_07","VIBLAN","9","HF","VIBLAN09_HF","WL0","20","12","chill0","VIB",47,47,2.2,NA,73.4249151,26.6605,1.95035460992908,22.0716390024823
"1959","VIBLAN09_HF_08","VIBLAN","9","HF","VIBLAN09_HF","WL2","20","12","chill2","VIB",27,27,2.2,NA,73.4249151,26.6605,1.95035460992908,22.0716390024823
"1960","VIBLAN09_HF_09","VIBLAN","9","HF","VIBLAN09_HF","CS2","15","08","chill2","VIB",30,30,2.2,NA,73.4249151,26.6605,1.95035460992908,22.0716390024823
"1961","VIBLAN09_HF_11","VIBLAN","9","HF","VIBLAN09_HF","CL1","15","12","chill1","VIB",22,22,2.2,NA,73.4249151,26.6605,1.95035460992908,22.0716390024823
"1962","VIBLAN09_HF_12","VIBLAN","9","HF","VIBLAN09_HF","CS1","15","08","chill1","VIB",23,23,2.2,NA,73.4249151,26.6605,1.95035460992908,22.0716390024823
"1963","VIBLAN09_SH_01","VIBLAN","9","SH","VIBLAN09_SH","CS1","15","08","chill1","VIB",23,23,1,0.5,NA,35.0201639344262,2.19480519480519,23.1658716277522
"1964","VIBLAN09_SH_02","VIBLAN","9","SH","VIBLAN09_SH","WS0","20","08","chill0","VIB",27,27,1,0.5,NA,35.0201639344262,2.19480519480519,23.1658716277522
