date,site,species,no,leaf,weight,
04-Jul,af,rubida,15,4,316,
04-Jul,af,rubida,15,5,168,
04-Jul,af,rubida,16,1,165,
04-Jul,af,rubida,16,2,125.2,
04-Jul,af,rubida,16,3,85.9,
04-Jul,af,rubida,16,4,140.6,
04-Jul,af,rubida,16,5,128.6,
04-Jul,af,rubida,17,1,63.5,
04-Jul,af,rubida,17,2,147.4,
04-Jul,af,rubida,17,3,87,
04-Jul,af,rubida,17,4,84.3,
04-Jul,af,rubida,17,5,106.7,
13-Jun,af,rubpar,2,1,242.2,
13-Jun,af,rubpar,2,2,341.5,
13-Jun,af,rubpar,2,3,291.6,
13-Jun,af,rubpar,2,4,384.7,
13-Jun,af,rubpar,2,5,889.9,
13-Jun,af,rubpar,3,1,260.1,
13-Jun,af,rubpar,3,2,,
13-Jun,af,rubpar,3,3,,
13-Jun,af,rubpar,3,4,,
13-Jun,af,rubpar,3,5,403.3,
11-Jun,af,rubpar,4,1,303.8,
11-Jun,af,rubpar,4,2,355,
11-Jun,af,rubpar,4,3,373.1,
11-Jun,af,rubpar,4,4,364.8,
11-Jun,af,rubpar,4,5,234.1,
02-Jul,af,rubpar,5,1,729.4,
02-Jul,af,rubpar,5,2,339.7,
02-Jul,af,rubpar,5,3,166.8,
02-Jul,af,rubpar,5,4,220.3,
02-Jul,af,rubpar,5,5,302.1,
02-Jul,af,rubpar,6,1,,
03-Jul,af,rubpar,6,1,680.3,
02-Jul,af,rubpar,6,2,,
,af,rubpar,6,2,410.4,
02-Jul,af,rubpar,6,3,190.5,
,af,rubpar,6,3,805.9,
02-Jul,af,rubpar,6,4,192.7,
,af,rubpar,6,4,454.4,
02-Jul,af,rubpar,6,5,157.8,
,af,rubpar,6,5,409.5,
02-Jul,af,rubpar,7,1,361.3,
02-Jul,af,rubpar,7,2,474.8,
02-Jul,af,rubpar,7,3,738.2,
02-Jul,af,rubpar,7,4,1507.9,
02-Jul,af,rubpar,7,5,1433.4,
03-Jul,af,rubpar,10,1,757.7,
03-Jul,af,rubpar,10,2,711.9,
03-Jul,af,rubpar,10,3,395.5,
03-Jul,af,rubpar,10,4,1090.1,
03-Jul,af,rubpar,10,5,936.4,
03-Jul,af,rubpar,11,1,240.7,
03-Jul,af,rubpar,11,2,140.6,
03-Jul,af,rubpar,11,3,217.4,
03-Jul,af,rubpar,11,4,170.1,
03-Jul,af,rubpar,11,5,162.8,
03-Jul,af,rubpar,13,1,632.2,
03-Jul,af,rubpar,13,2,339.2,
03-Jul,af,rubpar,13,3,522,
03-Jul,af,rubpar,13,4,103.6,
03-Jul,af,rubpar,13,5,140.4,
03-Jul,af,rubpar,14,1,699.9,
03-Jul,af,rubpar,14,2,441.2,
03-Jul,af,rubpar,14,3,639.2,
03-Jul,af,rubpar,14,4,300.7,
03-Jul,af,rubpar,14,5,527.9,
03-Jul,af,rubpar,15,1,1129.4,
03-Jul,af,rubpar,15,2,1044.5,
03-Jul,af,rubpar,15,3,795.5,
03-Jul,af,rubpar,15,4,842.6,
03-Jul,af,rubpar,15,5,918.4,
03-Jul,af,rubpar,16,1,1148.5,
03-Jul,af,rubpar,16,2,746.9,
03-Jul,af,rubpar,16,3,829.3,
03-Jul,af,rubpar,16,4,1005.7,
03-Jul,af,rubpar,16,5,909.2,
03-Jul,af,rubpar,2_02,3,320.2,
,af,rubpar,2_02,3,320.2,
,af,rubpar,2_02,4,694.4,
11-Jun,af,rubspe,1,1,,
11-Jun,af,rubspe,1,2,53.3,
11-Jun,af,rubspe,1,3,85.9,
11-Jun,af,rubspe,1,4,98.4,
11-Jun,af,rubspe,1,5,79.3,
11-Jun,af,rubspe,7,1,158.9,
11-Jun,af,rubspe,7,2,67.9,
11-Jun,af,rubspe,7,3,150.4,
11-Jun,af,rubspe,7,4,196.6,
11-Jun,af,rubspe,7,5,117.5,
11-Jun,af,rubspe,10,1,110,
11-Jun,af,rubspe,10,2,34.1,
11-Jun,af,rubspe,10,3,77.2,
11-Jun,af,rubspe,10,4,86.9,
11-Jun,af,rubspe,10,5,83.2,
11-Jun,af,samrac,1,1,,
11-Jun,af,samrac,1,2,,
11-Jun,af,samrac,1,3,3277.1,
11-Jun,af,samrac,1,4,2899.1,
11-Jun,af,samrac,1,5,2594.3,
11-Jun,af,samrac,3,1,1029.9,
11-Jun,af,samrac,3,2,1219.5,
11-Jun,af,samrac,3,3,1202.3,
11-Jun,af,samrac,3,4,572.3,
11-Jun,af,samrac,3,5,1057.3,
04-Jul,af,samrac,4,1,770.3,
04-Jul,af,samrac,4,2,1261.5,
04-Jul,af,samrac,4,3,933.9,
04-Jul,af,samrac,4,4,1160.8,
04-Jul,af,samrac,4,5,493.3,
04-Jul,af,samrac,5,1,842.4,
04-Jul,af,samrac,5,2,627.9,
04-Jul,af,samrac,5,3,578.3,
04-Jul,af,samrac,5,4,721.4,
04-Jul,af,samrac,5,5,734.3,
03-Jul,af,samrac,6,1,1284.7,
03-Jul,af,samrac,6,2,1055.4,
03-Jul,af,samrac,6,3,1044,
03-Jul,af,samrac,6,4,891.5,
03-Jul,af,samrac,6,5,828.4,
03-Jul,af,samrac,7,1,506.1,
03-Jul,af,samrac,7,2,556.2,
03-Jul,af,samrac,7,3,465.3,
03-Jul,af,samrac,7,4,609.7,
03-Jul,af,samrac,7,5,478.1,
11-Jun,af,samrac,9,1,1248.2,
11-Jun,af,samrac,9,2,849.4,
11-Jun,af,samrac,9,3,,
11-Jun,af,samrac,9,4,,
11-Jun,af,samrac,9,5,1096.9,
03-Jul,af,samrac,10,1,466.2,
03-Jul,af,samrac,10,2,456.8,
03-Jul,af,samrac,10,3,519.7,
03-Jul,af,samrac,10,4,440.1,
03-Jul,af,samrac,10,5,567.9,
04-Jul,af,samrac,12,1,1408.2,
04-Jul,af,samrac,12,2,1433.8,
04-Jul,af,samrac,12,3,1622.7,
04-Jul,af,samrac,12,4,1374.8,
04-Jul,af,samrac,12,5,1578.5,
04-Jul,af,samrac,13,1,672.6,
04-Jul,af,samrac,13,2,693.6,
04-Jul,af,samrac,13,3,563,
04-Jul,af,samrac,13,4,547.4,
04-Jul,af,samrac,13,5,505.6,
11-Jun,af,shecan,1,1,30.3,
11-Jun,af,shecan,1,2,61.5,
11-Jun,af,shecan,1,3,44,
11-Jun,af,shecan,1,4,49.2,
11-Jun,af,shecan,1,5,35.4,
13-Jun,af,shecan,2,1,30.2,
13-Jun,af,shecan,2,2,64.6,
13-Jun,af,shecan,2,3,43.4,
13-Jun,af,shecan,2,4,56,
13-Jun,af,shecan,2,5,72.5,
13-Jun,af,shecan,3,1,58.9,
13-Jun,af,shecan,3,2,70.3,
13-Jun,af,shecan,3,3,53.1,
13-Jun,af,shecan,3,4,53.6,
13-Jun,af,shecan,3,5,51.5,
11-Jun,af,shecan,4,1,118.3,
11-Jun,af,shecan,4,2,71.3,
11-Jun,af,shecan,4,3,57.5,
11-Jun,af,shecan,4,4,53.6,
11-Jun,af,shecan,4,5,45.2,
11-Jun,af,shecan,5,1,44.6,
11-Jun,af,shecan,5,2,57.1,
11-Jun,af,shecan,5,3,53.4,
11-Jun,af,shecan,5,4,75.2,
11-Jun,af,shecan,5,5,70.7,
02-Jul,af,shecan,6,1,78.2,
02-Jul,af,shecan,6,2,61.2,
02-Jul,af,shecan,6,3,41.7,
02-Jul,af,shecan,6,4,33.2,
02-Jul,af,shecan,6,5,69.4,
02-Jul,af,shecan,7,1,51,
02-Jul,af,shecan,7,2,48.7,
02-Jul,af,shecan,7,3,51.5,
02-Jul,af,shecan,7,4,28,
02-Jul,af,shecan,7,5,47.9,
02-Jul,af,shecan,8,1,46.7,
02-Jul,af,shecan,8,2,43.2,
02-Jul,af,shecan,8,3,124.3,
02-Jul,af,shecan,8,4,30.6,
02-Jul,af,shecan,8,5,57,
02-Jul,af,shecan,9,1,50.6,
02-Jul,af,shecan,9,2,74.4,
02-Jul,af,shecan,9,3,42.8,
02-Jul,af,shecan,9,4,25.6,
02-Jul,af,shecan,9,5,53.5,
02-Jul,af,shecan,10,1,50.4,
02-Jul,af,shecan,10,2,73.8,
02-Jul,af,shecan,10,3,80.9,
02-Jul,af,shecan,10,4,58.3,
02-Jul,af,shecan,10,5,69.3,
02-Jul,af,shecan,6_02,1,78.2,
02-Jul,af,shecan,6_02,2,61.2,
02-Jul,af,shecan,6_02,3,41.7,
02-Jul,af,shecan,6_02,4,33.2,
02-Jul,af,shecan,6_02,5,69.4,
11-Jun,af,sorsco,2,1,471.2,
11-Jun,af,sorsco,2,2,7125,
11-Jun,af,sorsco,2,3,481.4,
11-Jun,af,sorsco,2,4,827.4,
11-Jun,af,sorsco,2,5,521,
12-Jun,af,sorsco,3,1,755.1,
12-Jun,af,sorsco,3,2,598.1,
12-Jun,af,sorsco,3,3,817.5,
12-Jun,af,sorsco,3,4,453.7,
12-Jun,af,sorsco,3,5,434.1,
02-Jul,af,sorsco,6,1,190,
02-Jul,af,sorsco,6,2,268.3,
02-Jul,af,sorsco,6,3,179.9,
02-Jul,af,sorsco,6,4,172.4,
02-Jul,af,sorsco,6,5,280.3,
02-Jul,af,sorsco,7,1,829.1,
02-Jul,af,sorsco,7,2,1151.6,
02-Jul,af,sorsco,7,3,680.2,
02-Jul,af,sorsco,7,4,271.3,
02-Jul,af,sorsco,7,5,171.3,
02-Jul,af,sorsco,8,1,690.2,
02-Jul,af,sorsco,8,2,268.7,
02-Jul,af,sorsco,8,3,393.8,
02-Jul,af,sorsco,8,4,333.9,
02-Jul,af,sorsco,8,5,636.7,
02-Jul,af,sorsco,9,1,454.8,
02-Jul,af,sorsco,9,2,589.2,
02-Jul,af,sorsco,9,3,450.9,
02-Jul,af,sorsco,9,4,457.5,
02-Jul,af,sorsco,9,5,425.6,
02-Jul,af,sorsco,10,1,474.1,
02-Jul,af,sorsco,10,2,434,
02-Jul,af,sorsco,10,3,457.5,
02-Jul,af,sorsco,10,4,616.6,
02-Jul,af,sorsco,10,5,632.6,
02-Jul,af,sorsco,11,1,800.1,
02-Jul,af,sorsco,11,2,2732,
02-Jul,af,sorsco,11,3,858.8,
02-Jul,af,sorsco,11,4,1084.8,
02-Jul,af,sorsco,11,5,2110,
13-Jun,af,sorsco,12,1,,
13-Jun,af,sorsco,12,2,,
13-Jun,af,sorsco,12,3,,
13-Jun,af,sorsco,12,4,,
13-Jun,af,sorsco,12,5,,
03-Jul,af,sorsco,13,1,501.7,
03-Jul,af,sorsco,13,2,301.3,
03-Jul,af,sorsco,13,3,386.5,
03-Jul,af,sorsco,13,4,349.2,
03-Jul,af,sorsco,13,5,240.4,
,af,sorsco,3_02,1,279.7,
,af,sorsco,3_02,2,642.5,
,af,sorsco,3_02,3,210.6,
,af,sorsco,3_02,4,,
,af,sorsco,3_02,5,,
12-Jun,af,spibet,1,1,26.4,
12-Jun,af,spibet,1,2,18.2,
12-Jun,af,spibet,1,3,15.4,
12-Jun,af,spibet,1,4,14.6,
12-Jun,af,spibet,1,5,21.7,
11-Jun,af,spibet,2,1,40.1,
11-Jun,af,spibet,2,2,16.7,
11-Jun,af,spibet,2,3,36.7,
11-Jun,af,spibet,2,4,37.4,
11-Jun,af,spibet,2,5,28.9,
13-Jun,af,spibet,4,1,34.9,
13-Jun,af,spibet,4,2,46.8,
13-Jun,af,spibet,4,3,41.8,
13-Jun,af,spibet,4,4,47.7,
13-Jun,af,spibet,4,5,25.5,
11-Jun,af,spibet,5,1,29.2,
11-Jun,af,spibet,5,2,49.6,
11-Jun,af,spibet,5,3,70.5,
11-Jun,af,spibet,5,4,33.4,
11-Jun,af,spibet,5,5,56.7,
11-Jun,af,spibet,6,1,33.1,
11-Jun,af,spibet,6,2,38.9,
11-Jun,af,spibet,6,3,33.3,
11-Jun,af,spibet,6,4,38.5,
11-Jun,af,spibet,6,5,46.7,
11-Jun,af,spibet,11,1,36.4,
11-Jun,af,spibet,11,2,22.3,
11-Jun,af,spibet,11,3,30.9,
11-Jun,af,spibet,11,4,41.5,
11-Jun,af,spibet,11,5,37.3,
11-Jun,af,spibet,12,1,,
11-Jun,af,spibet,12,2,,
11-Jun,af,spibet,12,3,,
11-Jun,af,spibet,12,4,,
11-Jun,af,spibet,12,5,,
13-Jun,af,spibet,13,1,26.6,
13-Jun,af,spibet,13,2,33.4,
13-Jun,af,spibet,13,3,25.8,
13-Jun,af,spibet,13,4,28.5,
13-Jun,af,spibet,13,5,31.3,
13-Jun,af,spibet,14,1,51.8,
13-Jun,af,spibet,14,2,56.2,
13-Jun,af,spibet,14,3,29.7,
13-Jun,af,spibet,14,4,59.3,
13-Jun,af,spibet,14,5,34.8,
12-Jun,af,spibet,20,1,67.1,
12-Jun,af,spibet,20,2,29.8,
12-Jun,af,spibet,20,3,31.3,
12-Jun,af,spibet,20,4,25,
12-Jun,af,spibet,20,5,52.5,
,af,spibet,6_02,1,33.3,
,af,spibet,6_02,2,28.7,
,af,spibet,6_02,3,27,
,af,spibet,6_02,4,33,
,af,spibet,6_02,5,30.7,
11-Jun,af,spibet,6_r,1,,
11-Jun,af,spibet,6_r,2,,
11-Jun,af,spibet,6_r,3,,
11-Jun,af,spibet,6_r,4,,
11-Jun,af,spibet,6_r,5,,
12-Jun,af,spidou,1,1,10.8,
12-Jun,af,spidou,1,2,11.1,
12-Jun,af,spidou,1,3,12,
12-Jun,af,spidou,1,4,17.8,
12-Jun,af,spidou,1,5,16.4,
13-Jun,af,spidou,2,1,13.9,
13-Jun,af,spidou,2,2,7.4,
13-Jun,af,spidou,2,3,10,
13-Jun,af,spidou,2,4,9.7,
13-Jun,af,spidou,2,5,9.3,
03-Jul,af,spidou,3,1,29,
03-Jul,af,spidou,3,2,24.3,
03-Jul,af,spidou,3,3,15.3,
03-Jul,af,spidou,3,4,23.2,
03-Jul,af,spidou,3,5,14.7,
13-Jun,af,spidou,4,1,36.5,
13-Jun,af,spidou,4,2,16,
13-Jun,af,spidou,4,3,18.9,
13-Jun,af,spidou,4,4,40.8,
13-Jun,af,spidou,4,5,40.9,
03-Jul,af,spidou,11,1,31.5,
03-Jul,af,spidou,11,2,23.9,
03-Jul,af,spidou,11,3,35.1,
03-Jul,af,spidou,11,4,47,
03-Jul,af,spidou,11,5,33.6,
03-Jul,af,spidou,12,1,29.3,
03-Jul,af,spidou,12,2,22.4,
03-Jul,af,spidou,12,3,11.6,
03-Jul,af,spidou,12,4,19.25,
03-Jul,af,spidou,12,5,15.2,
04-Jul,af,spidou,13,1,54.2,
04-Jul,af,spidou,13,2,37,
04-Jul,af,spidou,13,3,55.5,
04-Jul,af,spidou,13,4,42.8,
04-Jul,af,spidou,13,5,58.9,
,af,spidou,19,1,16.5,
,af,spidou,19,2,26,
,af,spidou,19,3,11.4,
,af,spidou,19,4,11.3,
,af,spidou,19,5,19.7,
12-Jun,af,spidou,20,1,13.2,
12-Jun,af,spidou,20,2,22.4,
12-Jun,af,spidou,20,3,20.9,
12-Jun,af,spidou,20,4,12.8,
12-Jun,af,spidou,20,5,17.2,
13-Jun,af,spidou,19_2,1,25.1,
13-Jun,af,spidou,19_2,2,28.6,
13-Jun,af,spidou,19_2,3,26.1,
13-Jun,af,spidou,19_2,4,24.1,
13-Jun,af,spidou,19_2,5,13,
12-Jun,af,spipyr,1,1,18.8,
12-Jun,af,spipyr,1,2,19.6,
12-Jun,af,spipyr,1,3,11,
12-Jun,af,spipyr,1,4,15.4,
12-Jun,af,spipyr,1,5,16.9,
13-Jun,af,spipyr,2,1,24.7,
13-Jun,af,spipyr,2,2,8,
13-Jun,af,spipyr,2,3,22.9,
13-Jun,af,spipyr,2,4,20.1,
13-Jun,af,spipyr,2,5,20.7,
03-Jul,af,spipyr,11,1,89.2,
03-Jul,af,spipyr,11,2,76.6,
03-Jul,af,spipyr,11,3,59.2,
03-Jul,af,spipyr,11,4,48.9,
03-Jul,af,spipyr,11,5,60.5,
04-Jul,af,spipyr,12,1,27.1,
04-Jul,af,spipyr,12,2,18.7,
04-Jul,af,spipyr,12,3,25,
04-Jul,af,spipyr,12,4,35,
04-Jul,af,spipyr,12,5,21.2,
04-Jul,af,spipyr,13,1,30.8,
04-Jul,af,spipyr,13,2,37.4,
04-Jul,af,spipyr,13,3,30.9,
04-Jul,af,spipyr,13,4,40.9,
04-Jul,af,spipyr,13,5,37.9,
04-Jul,af,spipyr,14,1,21.1,
04-Jul,af,spipyr,14,2,15.3,
04-Jul,af,spipyr,14,3,16.9,
04-Jul,af,spipyr,14,4,16.4,
04-Jul,af,spipyr,14,5,10.6,
13-Jun,af,spipyr,16,1,20.3,
13-Jun,af,spipyr,16,2,17.7,
13-Jun,af,spipyr,16,3,9.7,
13-Jun,af,spipyr,16,4,18.8,
13-Jun,af,spipyr,16,5,18.3,
13-Jun,af,spipyr,17,1,11.6,
13-Jun,af,spipyr,17,2,15.3,
13-Jun,af,spipyr,17,3,18.4,
13-Jun,af,spipyr,17,4,16.3,
13-Jun,af,spipyr,17,5,14.2,
13-Jun,af,spipyr,18,1,14,
13-Jun,af,spipyr,18,2,17.6,
13-Jun,af,spipyr,18,3,15.4,
13-Jun,af,spipyr,18,4,13,
13-Jun,af,spipyr,18,5,14.1,
12-Jun,af,spipyr,19,1,13.9,
12-Jun,af,spipyr,19,2,22.3,
12-Jun,af,spipyr,19,3,16.6,
12-Jun,af,spipyr,19,4,16.3,
12-Jun,af,spipyr,19,5,17.6,
12-Jun,af,symalb,1,1,44.2,
12-Jun,af,symalb,1,2,16.6,
12-Jun,af,symalb,1,3,11.9,
12-Jun,af,symalb,1,4,19.3,
12-Jun,af,symalb,1,5,23.9,
12-Jun,af,symalb,2,1,30.8,
12-Jun,af,symalb,2,2,25.3,
12-Jun,af,symalb,2,3,44.9,
12-Jun,af,symalb,2,4,26.4,
12-Jun,af,symalb,2,5,24.8,
13-Jun,af,symalb,3,1,16.2,
13-Jun,af,symalb,3,2,21.1,
13-Jun,af,symalb,3,3,26.4,
13-Jun,af,symalb,3,4,15.6,
13-Jun,af,symalb,3,5,28.8,
11-Jun,af,symalb,4,1,41.6,
11-Jun,af,symalb,4,2,18,
11-Jun,af,symalb,4,3,37.6,
11-Jun,af,symalb,4,4,38.6,
11-Jun,af,symalb,4,5,22.7,
02-Jul,af,symalb,5,1,50.8,
02-Jul,af,symalb,5,2,58.2,
02-Jul,af,symalb,5,3,66.5,
02-Jul,af,symalb,5,4,29.3,
02-Jul,af,symalb,5,5,40.7,
02-Jul,af,symalb,6,1,9.3,
02-Jul,af,symalb,6,2,14.9,
02-Jul,af,symalb,6,3,18.6,
02-Jul,af,symalb,6,4,11,
02-Jul,af,symalb,6,5,23.1,
02-Jul,af,symalb,7,1,13.9,
02-Jul,af,symalb,7,2,10,
02-Jul,af,symalb,7,3,10.3,
02-Jul,af,symalb,7,4,9.6,
02-Jul,af,symalb,7,5,10.4,
02-Jul,af,symalb,8,1,25.4,
02-Jul,af,symalb,8,2,22.6,
02-Jul,af,symalb,8,3,23.9,
02-Jul,af,symalb,8,4,16.8,
02-Jul,af,symalb,8,5,9.8,
11-Jun,af,symalb,11,1,15,
11-Jun,af,symalb,11,2,18.6,
11-Jun,af,symalb,11,3,16.6,
11-Jun,af,symalb,11,4,21.7,
11-Jun,af,symalb,11,5,20.3,
04-Jul,af,symalb,12,1,15.8,
04-Jul,af,symalb,12,2,15.5,
04-Jul,af,symalb,12,3,17.5,
04-Jul,af,symalb,12,4,20.8,
04-Jul,af,symalb,12,5,12.3,
,af,symalb,5_02,1,24.7,
,af,symalb,5_02,2,27.4,
,af,symalb,5_02,3,13.5,
,af,symalb,5_02,4,22.2,
,af,symalb,5_02,5,28.1,
12-Jun,af,vacmem,1,1,28.1,
12-Jun,af,vacmem,1,2,41.8,
12-Jun,af,vacmem,1,3,37.9,
12-Jun,af,vacmem,1,4,22.3,
12-Jun,af,vacmem,1,5,23.2,
02-Jul,af,vacmem,3,1,52.4,
02-Jul,af,vacmem,3,2,30.2,
02-Jul,af,vacmem,3,3,14,
02-Jul,af,vacmem,3,4,25.6,
02-Jul,af,vacmem,3,5,38.3,
02-Jul,af,vacmem,4,1,29.3,
02-Jul,af,vacmem,4,2,34.4,
02-Jul,af,vacmem,4,3,22.9,
02-Jul,af,vacmem,4,4,35.5,
02-Jul,af,vacmem,4,5,22.9,
02-Jul,af,vacmem,5,1,51.2,
02-Jul,af,vacmem,5,2,22.4,
02-Jul,af,vacmem,5,3,28.4,
02-Jul,af,vacmem,5,4,59,
02-Jul,af,vacmem,5,5,40.8,
04-Jul,af,vacmem,6,1,25.9,
04-Jul,af,vacmem,6,2,28.8,
04-Jul,af,vacmem,6,3,23.5,
04-Jul,af,vacmem,6,4,13.8,
04-Jul,af,vacmem,6,5,12.3,
04-Jul,af,vacmem,7,1,40.9,
04-Jul,af,vacmem,7,2,64.3,
04-Jul,af,vacmem,7,3,15.7,
04-Jul,af,vacmem,7,4,13.4,
04-Jul,af,vacmem,7,5,17.4,
04-Jul,af,vacmem,8,1,37.4,
04-Jul,af,vacmem,8,2,23.8,
04-Jul,af,vacmem,8,3,13.4,
04-Jul,af,vacmem,8,4,16.6,
04-Jul,af,vacmem,8,5,33.8,
04-Jul,af,vacmem,9,1,31.4,
04-Jul,af,vacmem,9,2,30.8,
04-Jul,af,vacmem,9,3,39.5,
04-Jul,af,vacmem,9,4,38.5,
04-Jul,af,vacmem,9,5,27.2,
04-Jul,af,vacmem,10,1,45.7,
04-Jul,af,vacmem,10,2,41.8,
04-Jul,af,vacmem,10,3,28,
04-Jul,af,vacmem,10,4,23.3,
04-Jul,af,vacmem,10,5,34.3,
12-Jun,af,vacmem,20,1,31.5,
12-Jun,af,vacmem,20,2,18.7,
12-Jun,af,vacmem,20,3,39.3,
12-Jun,af,vacmem,20,4,18.3,
12-Jun,af,vacmem,20,5,16.6,
12-Jun,af,vibedu,1,1,,
12-Jun,af,vibedu,1,2,,
12-Jun,af,vibedu,1,3,,
12-Jun,af,vibedu,1,4,,
12-Jun,af,vibedu,1,5,,
03-Jul,af,vibedu,2,1,105.6,
03-Jul,af,vibedu,2,2,125.5,
03-Jul,af,vibedu,2,3,78.2,
03-Jul,af,vibedu,2,4,128.3,
03-Jul,af,vibedu,2,5,130.7,
12-Jun,af,vibedu,3,1,,
13-Jun,af,vibedu,3,1,182.2,
12-Jun,af,vibedu,3,2,,
13-Jun,af,vibedu,3,2,73.6,
12-Jun,af,vibedu,3,3,,
13-Jun,af,vibedu,3,3,93.5,
12-Jun,af,vibedu,3,4,,
13-Jun,af,vibedu,3,4,102.7,
12-Jun,af,vibedu,3,5,,
13-Jun,af,vibedu,3,5,165.3,
02-Jul,af,vibedu,4,1,121.4,
02-Jul,af,vibedu,4,2,114,
02-Jul,af,vibedu,4,3,136.3,
02-Jul,af,vibedu,4,4,121.2,
02-Jul,af,vibedu,4,5,128.7,
02-Jul,af,vibedu,5,1,107.3,
02-Jul,af,vibedu,5,2,88.8,
02-Jul,af,vibedu,5,3,113.3,
02-Jul,af,vibedu,5,4,171,
02-Jul,af,vibedu,5,5,158.4,
02-Jul,af,vibedu,6,1,155.2,
02-Jul,af,vibedu,6,2,134.5,
02-Jul,af,vibedu,6,3,76.1,
02-Jul,af,vibedu,6,4,79.8,
02-Jul,af,vibedu,6,5,123.6,
02-Jul,af,vibedu,7,1,153.9,
02-Jul,af,vibedu,7,2,155.9,
02-Jul,af,vibedu,7,3,184.6,
02-Jul,af,vibedu,7,4,158.7,
02-Jul,af,vibedu,7,5,159.7,
02-Jul,af,vibedu,8,1,97.1,
02-Jul,af,vibedu,8,2,54.8,
02-Jul,af,vibedu,8,3,92.9,
02-Jul,af,vibedu,8,4,115.5,
02-Jul,af,vibedu,8,5,135.7,
02-Jul,af,vibedu,11,1,131.3,
02-Jul,af,vibedu,11,2,136.4,
02-Jul,af,vibedu,11,3,164.5,
02-Jul,af,vibedu,11,4,1889,
02-Jul,af,vibedu,11,5,177.8,
,af,vibedu,12,1,266.9,
,af,vibedu,12,2,285.3,
,af,vibedu,12,3,222.8,
,af,vibedu,12,4,251.7,
,af,vibedu,12,5,277.6,
,af,vibedu,3_02,1,165,
,af,vibedu,3_02,2,166.5,
,af,vibedu,3_02,3,78.5,
,af,vibedu,3_02,4,177.4,
,af,vibedu,3_02,5,174.2,
,kl,acegla,1,1,141.5,
,kl,acegla,3,1,89.9,
,kl,acegla,4,1,,
,kl,acegla,4,1,213.9,
,kl,acegla,5,1,366.9,
,kl,acegla,6,1,418.1,
,kl,acegla,7,1,157.5,
,kl,acegla,8,1,139.4,
,kl,acegla,9,1,127.5,
,kl,acegla,10,1,144.9,
,kl,acegla,11,1,97.4,
,kl,alninc,1,1,225.2,
,kl,alninc,2,1,101.4,
,kl,alninc,3,1,100.3,
,kl,alninc,4,1,154.6,
,kl,alnrub,1,1,166.8,
,kl,alnrub,2,1,198.1,
,kl,alnrub,3,1,159.4,
,kl,alnrub,4,1,144,
,kl,alnrub,5,1,178.4,
,kl,alnrub,6,1,84.8,
,kl,alnrub,7,1,107.9,
,kl,alnrub,8,1,146.1,
,kl,alnrub,9,1,294,
,kl,alnrub,10_01,1,120.2,
,kl,alnvir,2,1,177.6,
,kl,alnvir,3,1,127.6,
,kl,alnvir,5,1,286.1,
,kl,alnvir,6,1,271.5,
,kl,alnvir,7,1,218.3,
,kl,alnvir,8,1,145.7,
,kl,alnvir,9,1,324.9,
,kl,alnvir,10,1,277.7,
,kl,alnvir,11,1,84.1,
,kl,alnvir,12,1,211.3,
,kl,amealn,1,1,180.1,
,kl,amealn,2,1,58.1,
,kl,amealn,3,1,72.4,
,kl,amealn,4,1,44.2,
,kl,amealn,5,1,77.1,
,kl,amealn,6,1,114.8,
,kl,amealn,7,1,37.4,
,kl,amealn,8,1,85.3,
,kl,amealn,9,1,79.9,
,kl,amealn,10,1,103.8,
,kl,betpap,5,1,291.7,
,kl,betpap,6,1,297.3,
,kl,betpap,7,1,135.7,
,kl,betpap,8,1,108.2,
,kl,betpap,9,1,156.1,
,kl,betpap,10,1,335.2,
,kl,betpap,11,1,196.5,
,kl,betpap,12,1,98.3,
,kl,betpap,13,1,91.7,
,kl,betpap,14,1,242,
,kl,betpap,9_02,1,146,
,kl,corsto,2,1,99,
,kl,corsto,3,1,161,
,kl,corsto,5,1,162.9,
,kl,corsto,6,1,172.4,
,kl,corsto,7,1,329.4,
,kl,corsto,8,1,111.1,
,kl,corsto,9,1,179.5,
,kl,corsto,10,1,219.5,
,kl,corsto,11,1,149.9,
,kl,corsto,13,1,157.5,
,kl,loninv,2,1,69.7,
,kl,loninv,3,1,71.7,
,kl,loninv,4,1,121.3,
,kl,loninv,5,1,433.6,
,kl,loninv,6,1,219.3,
,kl,loninv,7,1,81.2,
,kl,loninv,8,1,300.1,
,kl,loninv,9,1,208.5,
,kl,loninv,10,1,127.6,
,kl,loninv ,1,1,75,
,kl,popbal,1,1,136.6,
,kl,popbal,4,1,485.4,
,kl,popbal,5,1,291.7,
,kl,popbal,6,1,312.5,
,kl,popbal,7,1,229.2,
,kl,popbal,8,1,193,
,kl,popbal,9,1,205.1,
,kl,popbal,10,1,269.6,
,kl,popbal,11,1,395.4,
,kl,popbal,8_02,1,245.7,
,kl,poptre,1,1,89.9,
,kl,poptre,2,1,103.1,
,kl,poptre,3,1,100.2,
,kl,poptre,4,1,184.9,
,kl,poptre,5,1,114,
,kl,poptre,6,1,104.8,
,kl,poptre,7,1,49.4,
,kl,poptre,8,1,81.4,
,kl,rhoalb,1,1,67,
,kl,rhoalb,2,1,41.2,
,kl,rhoalb,3,1,86.7,
,kl,rhoalb,4,1,28.2,
,kl,rhoalb,5,1,30.2,
,kl,rhoalb,6,1,17.3,
,kl,rhoalb,7,1,49.5,
,kl,rhoalb,8,1,24.2,
,kl,rhoalb,9,1,88.9,
